first_seen,last_seen,chain,ca,symbol,name,liquidity_usd,market_cap,volume_24h,price_usd,dex_url
2026-04-22 12:50:22 UTC,solana,3z2tRjNuQjoq6UDcw4zyEPD1Eb5KXMPYb4GWFzVT1DPg,SURGE,SURGE,429483,7089967,727275
2026-04-22 13:10:11 UTC,solana,oj4s6eghXGE9zkjLtnMw95K5gvWUwsrLX7FYKuipump,FLORK,Flork,41567,248253,1406155
2026-04-22 13:10:11 UTC,solana,GomVkoQFG3H8YEmcDqP2Xkp7DN1mzWhMAU41ci3ypump,MPGA,Make Penguin Great Again,55809,429785,1328744
2026-04-22 13:10:11 UTC,base,0x65e05bA256933EB7FE70774FBa785bAd666DdA45,FALKEN,Falken Protocol,54648,186339,582074
2026-04-22 13:10:11 UTC,solana,9wDk4whJZPmKrQMXa2Nx5uhsGki9df15rSgB3Hbjpump,PUMPSTER,Pumping Hamster,27688,116628,306130
2026-04-22 13:10:11 UTC,solana,AVpXhoX6PMkp3tT5VvSXs7jvQb16BoJTkpEracW4pump,POPE,Holy Pepe,28723,126133,292487
2026-04-22 13:10:11 UTC,solana,BR6CaZYnN7ZodDyqXY38VzsucrScyRMN3qszbPVApump,BRETT,Brett by Matt Furie,42970,261208,1037856
2026-04-22 13:10:11 UTC,solana,HcbsqQC3sn2LMwbjVafiEd8nJ2ATZHH2wXH4xqV2pump,PEACE,Peace Frog,281395,8641202,2722097
2026-04-22 13:10:11 UTC,solana,9VimYprbUJDzkpnQb2VNpaZ8yXiipfdj2w1M14RGpump,MTGA,Make Tokabu Great Again,68819,600297,2280724
2026-04-22 13:10:11 UTC,ethereum,0x7C9F94a79b6B859dfB1d3312fc2311b39F89c677,somETHing,believe in somETHing,127396,1193241,175778
2026-04-22 13:10:11 UTC,solana,Ai9HeYDrjpJtrjpHfDwVXfVoCR5ja9Cmt9cHGg2kpump,ALIENPEPE,Alien Pepe,33132,166253,394052
2026-04-22 13:10:11 UTC,solana,XSeEuPW5CuzaCSmWhdW8KVk26aBDntGSmvqCxFBpump,HONESTRUG,HONESTRUG,127871,2056264,1203646
2026-04-22 13:10:11 UTC,solana,7udhnYmvHJFgRYGBeAioQNfzd95JtGTUjrRwNe8VCoG4,FOF,Federal Oil Fund,189619,5565080,1137542
2026-04-22 13:10:11 UTC,solana,nHtKdt67T4DHX5FfcXuwAviHEhJM552nrXmHW7xpump,ADHD,Millions Coded,46225,203994,602540
2026-04-22 13:10:11 UTC,solana,FFvp48WygUSxCCNP3n9Zu5G7F2yatwXQHbpD2Mkkpump,Skibidi,Skibidi Toilet,75004,526550,544515
2026-04-22 13:10:11 UTC,solana,4JBeo37fKhEsTXp6PtAYktYRnDAa8DcXZaZ4tTuPpump,TARDI,Tardi,44847,133551,2483803
2026-04-22 13:10:11 UTC,solana,CAjtTHvC878f8cZ4zEwdvgjkjFM7rbYN8Mb1go1cpump,DUMBMONEY,Dumb Money,140365,1461342,1573711
2026-04-22 13:10:11 UTC,solana,WTF69x41ZbgyxCCXi6qpyLyDZdPpv5yRSLpga8JQ5cR,WTF,Monkey Cat,72922,738835,1025270
2026-04-22 13:10:11 UTC,solana,BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,362434,11041367,2278874
2026-04-22 13:10:11 UTC,solana,WCoRVxGcpiwE6EvtDjXHJq6Kcn4nWT9Ubt1PrJHNAzM,WCOR,World Collective Oil Reserve,220686,5706310,105828
2026-04-22 13:10:11 UTC,ethereum,0x45547AB0100f5E8b158258b6d94D7586De69fc21,MYSTERY,Mystery,168973,1876421,1470443
2026-04-22 13:10:11 UTC,base,0x311935Cd80B76769bF2ecC9D8Ab7635b2139cf82,SOL,Solana,1041676,5134380,5356934
2026-04-22 13:10:11 UTC,solana,SooEj828BSjtgTecBRkqBJ4oquc713yyFZqbCawawoN,SOL,Solana,7050108,9403844,201270
2026-04-22 13:10:11 UTC,solana,sosd5Q3DutGxMEaukBDmkPgsapMQz59jNjGWmhYcdTQ,SOL,Solana,2466908,3293488,201230
2026-04-22 13:10:11 UTC,solana,sokhCSmzutMPPuNcxG1j6gYLowgiM8mswjJu8FBYm5r,SOL,Solana,901237,2310806,201224
2026-04-22 13:10:11 UTC,solana,7AEEdoP2zhMad1tkFNYyDnDB9Hjy7sb1LSB2KxAQr3EV,SOL,Solana,1221681,1277906,201219
2026-04-22 13:10:11 UTC,solana,3z2tRjNuQjoq6UDcw4zyEPD1Eb5KXMPYb4GWFzVT1DPg,SURGE,SURGE,429207,7085042,727234
2026-04-22 14:16:04 UTC,ethereum,0xb9756216ce27e6f08931885cF90F1db81F8a6666,ASTRODOGE,ASTRODOGE,84117,717914,266598
2026-04-22 14:16:04 UTC,base,0x57eb1e40A161D133cB600537A290e486d1BDBE42,Stackr,Stackr,94084,161037,181182
2026-04-22 14:16:04 UTC,solana,AiNFufCfmKADdtq3cz2Xaj94EVWfKG1iHyyWZLFEbrrr,fsjal,fsjal,40642,169510,190721
2026-04-22 14:16:04 UTC,solana,3TYgKwkE2Y3rxdw9osLRSpxpXmSC1C1oo19W9KHspump,BULL,Bull,277913,5153874,1092169
2026-04-22 14:16:04 UTC,ethereum,0x8B96Ebd69Ef702dd3F8D90197915AbF8738aF0a7,SOY,SOYJAK,28342,124318,102973
2026-04-22 14:16:04 UTC,solana,9VimYprbUJDzkpnQb2VNpaZ8yXiipfdj2w1M14RGpump,MTGA,Make Tokabu Great Again,77526,723348,3114046
2026-04-22 14:16:04 UTC,solana,BR6CaZYnN7ZodDyqXY38VzsucrScyRMN3qszbPVApump,BRETT,Brett by Matt Furie,40631,224510,1364237
2026-04-22 14:16:04 UTC,solana,GomVkoQFG3H8YEmcDqP2Xkp7DN1mzWhMAU41ci3ypump,MPGA,Make Penguin Great Again,85781,944975,2391812
2026-04-22 14:16:04 UTC,solana,9wDk4whJZPmKrQMXa2Nx5uhsGki9df15rSgB3Hbjpump,PUMPSTER,Pumping Hamster,28234,118076,445618
2026-04-22 14:16:04 UTC,solana,HcbsqQC3sn2LMwbjVafiEd8nJ2ATZHH2wXH4xqV2pump,PEACE,Peace Frog,266307,7666317,2830204
2026-04-22 14:16:04 UTC,solana,AVpXhoX6PMkp3tT5VvSXs7jvQb16BoJTkpEracW4pump,POPE,Holy Pepe,32376,158099,337132
2026-04-22 14:16:04 UTC,ethereum,0x7C9F94a79b6B859dfB1d3312fc2311b39F89c677,somETHing,believe in somETHing,130388,1247830,174856
2026-04-22 14:16:04 UTC,solana,7udhnYmvHJFgRYGBeAioQNfzd95JtGTUjrRwNe8VCoG4,FOF,Federal Oil Fund,191087,5648642,1119907
2026-04-22 14:16:04 UTC,solana,nHtKdt67T4DHX5FfcXuwAviHEhJM552nrXmHW7xpump,ADHD,Millions Coded,45809,198504,603780
2026-04-22 14:16:04 UTC,solana,FFvp48WygUSxCCNP3n9Zu5G7F2yatwXQHbpD2Mkkpump,Skibidi,Skibidi Toilet,72804,492339,546783
2026-04-22 14:16:04 UTC,solana,4JBeo37fKhEsTXp6PtAYktYRnDAa8DcXZaZ4tTuPpump,TARDI,Tardi,39702,102321,2639575
2026-04-22 14:16:04 UTC,solana,CAjtTHvC878f8cZ4zEwdvgjkjFM7rbYN8Mb1go1cpump,DUMBMONEY,Dumb Money,125754,1160429,1615181
2026-04-22 14:16:04 UTC,solana,WTF69x41ZbgyxCCXi6qpyLyDZdPpv5yRSLpga8JQ5cR,WTF,Monkey Cat,66807,613439,993166
2026-04-22 14:16:04 UTC,solana,BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,360562,10841464,2311544
2026-04-22 14:16:04 UTC,solana,WCoRVxGcpiwE6EvtDjXHJq6Kcn4nWT9Ubt1PrJHNAzM,WCOR,World Collective Oil Reserve,220776,5710988,112129
2026-04-22 14:16:04 UTC,ethereum,0x45547AB0100f5E8b158258b6d94D7586De69fc21,MYSTERY,Mystery,174399,1982953,1521545
2026-04-22 14:16:04 UTC,base,0x311935Cd80B76769bF2ecC9D8Ab7635b2139cf82,SOL,Solana,375593,5156899,5661365
2026-04-22 14:16:04 UTC,solana,SooEj828BSjtgTecBRkqBJ4oquc713yyFZqbCawawoN,SOL,Solana,7050107,9403843,201269
2026-04-22 14:16:04 UTC,solana,sosd5Q3DutGxMEaukBDmkPgsapMQz59jNjGWmhYcdTQ,SOL,Solana,2466908,3293488,201230
2026-04-22 14:16:04 UTC,solana,sokhCSmzutMPPuNcxG1j6gYLowgiM8mswjJu8FBYm5r,SOL,Solana,901235,2310801,201230
2026-04-22 14:16:04 UTC,solana,7AEEdoP2zhMad1tkFNYyDnDB9Hjy7sb1LSB2KxAQr3EV,SOL,Solana,1221684,1277906,204915
2026-04-22 14:16:04 UTC,solana,3z2tRjNuQjoq6UDcw4zyEPD1Eb5KXMPYb4GWFzVT1DPg,SURGE,SURGE,431579,7109498,711884
2026-04-22 16:30:42 UTC,solana,2pFFgMtw7GkE6Kr6Xpg81mqDvEihhoafg64HdheKpump,uncraft,uncraft,80942,879686,1818522
2026-04-22 16:30:42 UTC,solana,Bgky9ryPiRawvcWH6kS8wTfdeQgvhgxsKT6Duq92pump,BOY,The Boy With The Book,32796,165122,311838
2026-04-22 16:30:42 UTC,base,0x65e05bA256933EB7FE70774FBa785bAd666DdA45,FALKEN,Falken Protocol,71830,280162,272830
2026-04-22 16:30:42 UTC,ethereum,0xDB0238975Ce84f89212FFA56C64C0f2b47F8f153,Flork,HeyFlork,49847,103017,563685
2026-04-22 16:30:42 UTC,solana,8NyVxPnjMsgiy8Xb7pdryQQBFDP1WMVXzkHVrAS7brrr,NOOB,NOOB,469088,5180813,2158889
2026-04-22 16:30:42 UTC,solana,GomVkoQFG3H8YEmcDqP2Xkp7DN1mzWhMAU41ci3ypump,MPGA,Make Penguin Great Again,144596,2534200,4459370
2026-04-22 16:30:42 UTC,ethereum,0xb9756216ce27e6f08931885cF90F1db81F8a6666,ASTRODOGE,ASTRODOGE,96549,946077,403453
2026-04-22 16:30:42 UTC,ethereum,0x353BfB7541aE8c3e6498F507Bc7C2258B59A97fa,SNOOPY,SNOOPY,42779,225414,449675
2026-04-22 16:30:42 UTC,ethereum,0x6F0066f9Df5abf780CfC69Ebe50b71Fc4cdB08B0,DANKDOGE,DANK DOGE,106843,786677,6475495
2026-04-22 16:30:42 UTC,solana,9VimYprbUJDzkpnQb2VNpaZ8yXiipfdj2w1M14RGpump,MTGA,Make Tokabu Great Again,97974,1047344,5398875
2026-04-22 16:30:42 UTC,solana,nHtKdt67T4DHX5FfcXuwAviHEhJM552nrXmHW7xpump,ADHD,Millions Coded,48552,224631,656547
2026-04-22 16:30:42 UTC,solana,FFvp48WygUSxCCNP3n9Zu5G7F2yatwXQHbpD2Mkkpump,Skibidi,Skibidi Toilet,69881,460126,549392
2026-04-22 16:30:42 UTC,solana,4JBeo37fKhEsTXp6PtAYktYRnDAa8DcXZaZ4tTuPpump,TARDI,Tardi,40146,103026,2944794
2026-04-22 16:30:42 UTC,solana,CAjtTHvC878f8cZ4zEwdvgjkjFM7rbYN8Mb1go1cpump,DUMBMONEY,Dumb Money,108712,868080,1876379
2026-04-22 16:30:42 UTC,solana,3TYgKwkE2Y3rxdw9osLRSpxpXmSC1C1oo19W9KHspump,BULL,Bull,255383,4407794,1117853
2026-04-22 16:30:42 UTC,solana,WTF69x41ZbgyxCCXi6qpyLyDZdPpv5yRSLpga8JQ5cR,WTF,Monkey Cat,73726,752384,1006917
2026-04-22 16:30:42 UTC,solana,BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,353135,10539441,2299834
2026-04-22 16:30:42 UTC,solana,WCoRVxGcpiwE6EvtDjXHJq6Kcn4nWT9Ubt1PrJHNAzM,WCOR,World Collective Oil Reserve,224820,5922090,150188
2026-04-22 16:30:42 UTC,ethereum,0x45547AB0100f5E8b158258b6d94D7586De69fc21,MYSTERY,Mystery,165359,1799905,1569751
2026-04-22 16:30:42 UTC,base,0x311935Cd80B76769bF2ecC9D8Ab7635b2139cf82,SOL,Solana,972785,5095099,5338479
2026-04-22 16:30:42 UTC,solana,SooEj828BSjtgTecBRkqBJ4oquc713yyFZqbCawawoN,SOL,Solana,7050109,9403843,204962
2026-04-22 16:30:42 UTC,solana,sosd5Q3DutGxMEaukBDmkPgsapMQz59jNjGWmhYcdTQ,SOL,Solana,2466911,3293489,204925
2026-04-22 16:30:42 UTC,solana,sokhCSmzutMPPuNcxG1j6gYLowgiM8mswjJu8FBYm5r,SOL,Solana,901238,2310802,204925
2026-04-22 16:30:42 UTC,solana,7AEEdoP2zhMad1tkFNYyDnDB9Hjy7sb1LSB2KxAQr3EV,SOL,Solana,1221684,1277906,204915
2026-04-22 16:30:42 UTC,solana,3z2tRjNuQjoq6UDcw4zyEPD1Eb5KXMPYb4GWFzVT1DPg,SURGE,SURGE,423620,6950534,690000
2026-04-22 17:58:45 UTC,solana,G6mNZN8o16QBcTqfuEx6FzjiWa94B1XWhfyDxjDibrrr,ooo,Flat Eric,142026,1453939,1574329
2026-04-22 17:58:45 UTC,ethereum,0xC7e4254a72169fdf7a2E080462724f2F642dAF7e,ELIEN,Elien Musk,57571,371860,177663
2026-04-22 17:58:45 UTC,solana,58FgCJenaF7jCko8bqndTpSvCtccuNHBhr36zzBpump,MHSA,Make Hormuz Safe Again,27012,112619,256567
2026-04-22 17:58:45 UTC,ethereum,0x3009B6833f8925b7985C2408c49160dD1aB317CA,RIZO,Haha Yes Hedgehog,40332,190918,191676
2026-04-22 17:58:45 UTC,solana,7udhnYmvHJFgRYGBeAioQNfzd95JtGTUjrRwNe8VCoG4,FOF,Federal Oil Fund,192319,5731597,1138084
2026-04-22 17:58:45 UTC,solana,2pFFgMtw7GkE6Kr6Xpg81mqDvEihhoafg64HdheKpump,uncraft,uncraft,109764,1517238,3236779
2026-04-22 17:58:45 UTC,base,0x65e05bA256933EB7FE70774FBa785bAd666DdA45,FALKEN,Falken Protocol,72840,290367,182401
2026-04-22 17:58:45 UTC,solana,8NyVxPnjMsgiy8Xb7pdryQQBFDP1WMVXzkHVrAS7brrr,NOOB,NOOB,405708,3827927,2318646
2026-04-22 17:58:45 UTC,solana,9VimYprbUJDzkpnQb2VNpaZ8yXiipfdj2w1M14RGpump,MTGA,Make Tokabu Great Again,164029,2765246,7269932
2026-04-22 17:58:45 UTC,solana,BR6CaZYnN7ZodDyqXY38VzsucrScyRMN3qszbPVApump,BRETT,Brett by Matt Furie,31960,132424,1861787
2026-04-22 17:58:45 UTC,solana,nHtKdt67T4DHX5FfcXuwAviHEhJM552nrXmHW7xpump,ADHD,Millions Coded,44650,188884,649568
2026-04-22 17:58:45 UTC,solana,Gaqt6hKqBSRga8pfJ43CfTbc9ZGw8ostPnjytfbNpump,JINDO,JINDOGE,113302,1912552,109600
2026-04-22 17:58:45 UTC,solana,GomVkoQFG3H8YEmcDqP2Xkp7DN1mzWhMAU41ci3ypump,MPGA,Make Penguin Great Again,68389,538926,5697804
2026-04-22 17:58:45 UTC,solana,FFvp48WygUSxCCNP3n9Zu5G7F2yatwXQHbpD2Mkkpump,Skibidi,Skibidi Toilet,71204,476993,528775
2026-04-22 17:58:45 UTC,solana,CAjtTHvC878f8cZ4zEwdvgjkjFM7rbYN8Mb1go1cpump,DUMBMONEY,Dumb Money,96990,687720,1866398
2026-04-22 17:58:45 UTC,solana,3TYgKwkE2Y3rxdw9osLRSpxpXmSC1C1oo19W9KHspump,BULL,Bull,257696,4475861,1150214
2026-04-22 17:58:45 UTC,solana,WTF69x41ZbgyxCCXi6qpyLyDZdPpv5yRSLpga8JQ5cR,WTF,Monkey Cat,70779,688456,1023108
2026-04-22 17:58:45 UTC,solana,BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,371114,11612418,2302539
2026-04-22 17:58:45 UTC,solana,WCoRVxGcpiwE6EvtDjXHJq6Kcn4nWT9Ubt1PrJHNAzM,WCOR,World Collective Oil Reserve,224669,5914165,176155
2026-04-22 17:58:45 UTC,ethereum,0x45547AB0100f5E8b158258b6d94D7586De69fc21,MYSTERY,Mystery,161262,1704228,1612614
2026-04-22 17:58:45 UTC,ethereum,0x80eD012ef8dcd8e3A347D9034487AeBd991bfDA5,GIGA,Gigachad,52543,378967,105339
2026-04-22 17:58:45 UTC,base,0x311935Cd80B76769bF2ecC9D8Ab7635b2139cf82,SOL,Solana,376110,5090821,5216822
2026-04-22 17:58:45 UTC,solana,SooEj828BSjtgTecBRkqBJ4oquc713yyFZqbCawawoN,SOL,Solana,7050109,9403843,204962
2026-04-22 17:58:45 UTC,solana,sosd5Q3DutGxMEaukBDmkPgsapMQz59jNjGWmhYcdTQ,SOL,Solana,2466914,3293490,207387
2026-04-22 17:58:45 UTC,solana,sokhCSmzutMPPuNcxG1j6gYLowgiM8mswjJu8FBYm5r,SOL,Solana,901238,2310802,204925
2026-04-22 17:58:45 UTC,solana,7AEEdoP2zhMad1tkFNYyDnDB9Hjy7sb1LSB2KxAQr3EV,SOL,Solana,1221687,1277907,207377
2026-04-22 17:58:45 UTC,solana,3z2tRjNuQjoq6UDcw4zyEPD1Eb5KXMPYb4GWFzVT1DPg,SURGE,SURGE,423445,6935610,679928
2026-04-22 19:03:58 UTC,ethereum,0x9D5d407963C65304C642209BB5D059f346d0Ce25,MILK,Holy Cow,54188,149198,211553
2026-04-22 19:03:58 UTC,solana,F3gH6PErFaeNCsirJZ5BUdQKzNiWvKVW3CkBHjompump,papi,papi,34298,172707,773370
2026-04-22 19:03:58 UTC,bsc,0x4444A38e17db2f119562CF9254fB20c6E7811C0d,α,Alpha Coin,108585,410563,2942626
2026-04-22 19:03:58 UTC,solana,Bt56ZDabcULAsS1ZsgzkDoDfZhTY7AYvHPrfJ2nabrrr,NUMBER,Number,55604,551996,2275809
2026-04-22 19:03:58 UTC,solana,32CdQdBUxbCsLy5AUHWmyidfwhgGUr9N573NBUrDpump,maxxing,maxxing,208693,2048731,327133
2026-04-22 19:03:58 UTC,solana,G6mNZN8o16QBcTqfuEx6FzjiWa94B1XWhfyDxjDibrrr,ooo,Flat Eric,136294,1336279,2148413
2026-04-22 19:03:58 UTC,ethereum,0xC7e4254a72169fdf7a2E080462724f2F642dAF7e,ELIEN,Elien Musk,54749,333778,280585
2026-04-22 19:03:58 UTC,ethereum,0x3009B6833f8925b7985C2408c49160dD1aB317CA,RIZO,Haha Yes Hedgehog,37473,165335,176697
2026-04-22 19:03:58 UTC,solana,58FgCJenaF7jCko8bqndTpSvCtccuNHBhr36zzBpump,MHSA,Make Hormuz Safe Again,27027,109007,475580
2026-04-22 19:03:58 UTC,solana,7udhnYmvHJFgRYGBeAioQNfzd95JtGTUjrRwNe8VCoG4,FOF,Federal Oil Fund,192047,5715368,1136473
2026-04-22 19:03:58 UTC,solana,2pFFgMtw7GkE6Kr6Xpg81mqDvEihhoafg64HdheKpump,uncraft,uncraft,103978,1307928,4174243
2026-04-22 19:03:58 UTC,base,0x65e05bA256933EB7FE70774FBa785bAd666DdA45,FALKEN,Falken Protocol,65374,245487,160434
2026-04-22 19:03:58 UTC,solana,9VimYprbUJDzkpnQb2VNpaZ8yXiipfdj2w1M14RGpump,MTGA,Make Tokabu Great Again,198400,3880301,8789082
